#Order	Acceptance Ratio
1	0.5190987139160582
2	0.24038933640867977
3	0.3311959629626847
4	0.7581670294928826
5	0.26636219344243806
6	0.4261482957666817
7	0.04935754643636503
8	0.3178316029124645
9	0.5860641586927448
10	0.01760320481095734
11	0.17290038925826579
12	0.3877453808419494
13	0.8977641065767374
14	0.9840753681370888
15	0.8464382383642025
16	0.9004490529299208
17	0.855467905326761
18	0.020777137480348373
19	0.10283908550631793
20	0.3482346173440457
21	0.04140240791203986
22	0.20218356503390866
23	0.6160648168781004
24	0.6178623347694616
25	0.7063529007330401
26	0.019011732727265862
27	0.28157168504622954
28	0.39283875931331325
29	0.010414524293240635
30	0.7107872122158111
31	0.9284572953070529
32	0.498432066778834
33	0.5338711489985647
34	0.037041326913047956
35	0.32639903317295427
36	0.7015707278210247
37	0.3233565157746149
38	0.38616445650941944
39	0.29443212813907094
40	0.1997871588176915
41	0.8945207668884754
42	0.09507978288549956
43	0.569704948815384
44	0.8307658698701307
45	0.533297427426372
46	0.8728624462821687
47	0.77805230842634
48	0.312419620717148
49	0.8854090402108704
50	0.6751777221319087
51	0.9641180852408382
52	0.4383209138119324
53	0.5280179660231267
54	0.9650541043208097
55	0.6435053907914664
56	0.7065733658203093
57	0.8042919371320053
58	0.9994011847878745
59	0.588163809985582
60	0.24158879805181965
61	0.37556681343394194
62	0.9489189715314061
63	0.18281581465876473
64	0.22861128584029422
65	0.7711342722179841
66	0.4179503551724302
67	0.12422119693621259
68	0.4411494892250276
69	0.874208382158985
70	0.2515195868857746
71	0.17321345269746824
72	0.714780344670224
73	0.5806181879877259
74	0.34747298180726227
75	0.4938977738725513
76	0.8284821833288539
77	0.38039737697818854
78	0.3243165205284876
79	0.869422913752295
80	0.31601205799026044
81	0.32663411903030104
82	0.3931267644649691
83	0.9400953389418567
84	0.8918474336590768
85	0.2885778285545
86	0.12891825071046503
87	0.23627199633257767
88	0.4265351150659954
89	0.6762522588463884
90	0.7578729165320354
91	0.8243049337330771
92	0.7929733779131933
93	0.6907927932615153
94	0.8088004852705991
95	0.08232456513805286
96	0.04955278888632331
97	0.6186155712879627
98	0.5921589870403755
99	0.8388010707740126
100	0.6861058286372318
101	0.6885293012597086
102	0.7851724455218204
103	0.6025406620995144
104	0.37394921735098163
105	0.3271261676166404
106	0.9195080863802836
107	0.9913997257359837
108	0.1585765664336648
109	0.6364232715605935
110	0.15483986332825617
111	0.34557570922449876
112	0.8726931103729445
113	0.540016510972607
114	0.13670425494066285
115	0.7896202769067552
116	0.07167854988464772
117	0.19691663069971155
118	0.800053132418104
119	0.9938360473805178
120	0.25592446421463066
121	0.14403942098725597
122	0.6565920972691259
123	0.6164557389058726
124	0.34592439150573673
125	0.1495607143472525
126	0.25211531587679525
127	0.7848912715668979
128	0.12651669642328767
129	0.7727960267125876
130	0.19681374155634557
131	0.08297217491707842
132	0.7233372364139415
133	0.5097934387004036
134	0.007778656341563717
135	0.09296336595962762
136	0.4205699358064673
137	0.30843542947224845
138	0.5102725475951041
139	0.06541556753342992
140	0.667277360187044
141	0.6167194358537931
142	0.5733705106590732
143	0.7593688002081928
144	0.7944292878044988
145	0.4069044390222438
146	0.8487657584006231
147	0.6365186344272823
148	0.06924183279618612
149	0.36530454683695734
150	0.6052821369766545
151	0.8515184474134601
152	0.8544696445351284
153	0.6616508732058374
154	0.9202857612058252
155	0.01713997309734261
156	0.00964917469708737
157	0.7659234014704076
158	0.8673620147043352
159	0.6295848451449182
160	0.3444660821407881
161	0.5754236473407879
162	0.06952134278266842
163	0.7532552266097983
164	0.5509440327081969
165	0.02025952135191511
166	0.06513861145031696
167	0.036609496187332335
168	0.1106861798543658
169	0.8977714950904563
170	0.3744234431258424
171	0.007104329296013123
172	0.6096457818436453
173	0.9058452363079449
174	0.7574943988451379
175	0.7214024308080742
176	0.45791441635702357
177	0.783722543843891
178	0.9603209393272938
179	0.7134877113248672
180	0.5006168902460151
181	0.6807479060423208
182	0.9557143001853808
183	0.11212028194394585
184	0.332562502477847
185	0.0367683786134223
186	0.37734268595865894
187	0.9413781945261137
188	0.9050544644039876
189	0.27727129858588917
190	0.7539726035416225
191	0.2724045871126718
192	0.9285240554013243
193	0.21463490521741646
194	0.7534207486933933
195	0.2755764862636988
196	0.5048879332563688
197	0.9768425629917242
198	0.2829393691847619
199	0.34868356693587543
200	0.9778412279854886
201	0.6880941653417831
202	0.49493851815090095
203	0.6646482089406196
204	0.7336395804683205
205	0.7529182069373349
206	0.3134239933123171
207	0.5040624208171465
208	0.6316884322649003
209	0.8011138894312966
210	0.7703387848253141
211	0.2173409683832499
212	0.3202251673002525
213	0.0660392616737644
214	0.7855440551564693
215	0.0677579250895417
216	0.5854283123361825
217	0.6770471395802617
218	0.9249111668349583
219	0.8475942667426661
220	0.12515755458440014
221	0.6694976606717323
222	0.7161903034684518
223	0.7959225579990853
224	0.17123124170914872
225	0.0782216833959607
226	0.28894170025228005
227	0.8329187651565255
228	0.815274993991376
229	0.12858647898663111
230	0.2999569064746316
231	0.3493935352448092
232	0.21199546304053218
233	0.23168841292927977
234	0.9685710780681225
235	0.46153852062524914
236	0.4195191139676002
237	0.9672041634475277
238	0.7331129854330657
239	0.4076738335484955
240	0.18534749429081765
241	0.5297343230436862
242	0.8091239151168079
243	0.12262544672015618
244	0.20053552160234933
245	0.2966316902308498
246	0.9253655348482688
247	0.7022577923040391
248	0.006107518929156064
249	0.4730485658599808
250	0.4545123669932748
251	0.39543504347336844
252	0.9526048647062058
253	0.5129907086763023
254	0.8399036478571651
255	0.8385439456817105
256	0.4338636360133744
257	0.3402471315483392
258	0.8290335488863046
259	0.6652702290818122
260	0.09052994052709595
261	0.9352467846637302
262	0.6701854361495209
263	0.14015272770849563
264	0.04702412491757657
265	0.42143032529447466
266	0.14193715735407597
267	0.13152056232455822
268	0.35931692548740124
269	0.4307392811686478
270	0.9638077422004678
271	0.872783528382156
272	0.8403373045433603
273	0.07305412121426968
274	0.31113749937808466
275	0.8664093478900221
276	0.12502453574137273
277	0.4565601940856242
278	0.8314409946547974
279	0.8047835256726052
280	0.1513944129253092
281	0.15901895872980154
282	0.9813595160254774
283	0.5801853355893947
284	0.7515121169398374
285	0.42155051156573287
286	0.4094024716410759
287	0.828971969725889
288	0.9987470208884982
289	0.15896618139779528
290	0.24067435478632704
291	0.04882040005869459
292	0.7888209984175563
293	0.9313562854238381
294	0.08487524969241733
295	0.6152348128702637
296	0.8931900360767894
297	0.4519189432458731
298	0.0995957963267925
299	0.05534957987821032
300	0.18952438512200454
301	0.6013308400573066
302	0.4221109945543725
303	0.497955664900085
304	0.9257510705375731
305	0.5084320456691191
306	0.28132517609962315
307	0.014267165354889255
308	0.07725786956184977
309	0.8494234981230704
310	0.5528960526034594
311	0.5193606409767506
312	0.15879112507612092
313	0.8778784944558926
314	0.1541783436854488
315	0.18318711262838216
316	0.041375437952615224
317	0.7959333574049744
318	0.7299875492695888
319	0.45121808965636145
320	0.6877830884477926
321	0.41452334498078725
322	0.17098620170046286
323	0.04345706603606192
324	0.4989549475046864
325	0.7426266849402017
326	0.35854937613865756
327	0.18204395578779742
328	0.48066355534844185
329	0.5849315434368115
330	0.2622008017881978
331	0.7336099592835477
332	0.7787384947765854
333	0.2721268549369069
334	0.7664510368295447
335	0.5419048476429895
336	0.1957347676243898
337	0.536305876353596
338	0.4720075590641698
339	0.6917025356891403
340	0.9192632795823585
341	0.828224330264396
342	0.5582625866324125
343	0.8827943333503628
344	0.050168112246240404
345	0.7959020129658991
346	0.07978753157906271
347	0.109579304208406
348	0.44978899144142603
349	0.18941718428975773
350	0.060504541396758205
351	0.9275693585181138
352	0.17483046681392722
353	0.5513817929040108
354	0.8466839581034774
355	0.7724804207600189
356	0.10263216023956001
357	0.502482146783755
358	0.997124220788019
359	0.7327877783711118
360	0.11046039316250233
361	0.7110211981387237
362	0.8797617435572498
363	0.7007468601103676
364	0.7314857135153094
365	0.43423439348520276
366	0.40618964132008184
367	0.16119586543882292
368	0.1843235161266089
369	0.2509291270561991
370	0.3395340250437364
371	0.7546697877384977
372	0.5847032229398784
373	0.8779494027279421
374	0.11846654929487854
375	0.5117779200759666
376	0.37427689686136945
377	0.3278954101907723
378	0.7685833934208782
379	0.2802735142458068
380	0.40403096150921236
381	0.7086165447027427
382	0.45185251753534783
383	0.9056262920214131
384	0.947468908409459
385	0.7560463015669202
386	0.31847586501070657
387	0.7191135807807578
388	0.8925941504546656
389	0.8974405063600825
390	0.39001127632596
391	0.5983686543640466
392	0.711827313946979
393	0.8747668807296465
394	0.7314972117413219
395	0.7041405166463037
396	0.40334162087265946
397	0.24090536045264388
398	0.6325005003172746
399	0.8412230338282201
400	0.4497503809260983
401	0.36272356598297717
402	0.019677148196873606
403	0.37376516635623724
404	0.4423578933302553
405	0.5395348972349072
406	0.9927499134787532
407	0.42147798959935223
408	0.09832307599571466
409	0.15598633740570478
410	0.9260432496179747
411	0.5926695598717934
412	0.5022057894081918
413	0.6646472875636975
414	0.5603241212103387
415	0.9520363236830883
416	0.8328544850798648
417	0.034364113394315
418	0.8608846239518755
419	0.6309707474452537
420	0.2408816107699051
421	0.19488476221679107
422	0.052806925879834155
423	0.19266851273547114
424	0.6121005869805575
425	0.8431979073575491
426	0.16182227875451927
427	0.8875468262974676
428	0.08859965318332008
429	0.4118006395041297
430	0.5514612633710629
431	0.08264919190643905
432	0.8294615704162732
433	0.8581076590643544
434	0.7018910234243357
435	0.43531310189969663
436	0.7095458436113242
437	0.1191144793079173
438	0.8978898694503573
439	0.2631060088187058
440	0.11517079070433867
441	0.7198751257493707
442	0.7454112992814306
443	0.26850841233502476
444	0.624800856370379
445	0.006274682966874612
446	0.11162363784190277
447	0.7480479411593428
448	0.6963864697659672
449	0.26108073657302777
450	0.9531254221097496
451	0.635781088101591
452	0.25274462457732183
453	0.5069639583278963
454	0.6830019032398017
455	0.5505482897843799
456	0.6804453504779353
457	0.44201726047454604
458	0.873325408662435
459	0.13500602988683774
460	0.9630002400734732
461	0.09051405446724026
462	0.5355187648791511
463	0.3228740170022708
464	0.9709580781728075
465	0.24599414317225443
466	0.1209527958206068
467	0.42700123763694364
468	0.6280222834175067
469	0.7329665193611531
470	0.24331646356704262
471	0.536321304980481
472	0.29470673366012834
473	0.4330615257450795
474	0.6496629385078833
475	0.8255445795230814
476	0.41676087768493253
477	0.5840915050174509
478	0.18403592942242342
479	0.7747205773928062
480	0.39972106961587184
481	0.05253990753003179
482	0.6296322343704162
483	0.08423223061967666
484	0.009029099249418304
485	0.32747182283580645
486	0.30168270370612504
487	0.1416202668015114
488	0.6111480472034212
489	0.8433556991066768
490	0.9394446896355247
