#Order	Acceptance Ratio
1	0.7845245264428273
2	0.7897047318535246
3	0.9215455941048382
4	0.44113363262448724
5	0.14038601370297488
6	0.515171090428067
7	0.38220863729030685
8	0.2778208241844763
9	0.8335511634428724
10	0.6158450823402278
11	0.8877430691893784
12	0.7274353977114689
13	0.4251188365086809
14	0.5096852456900284
15	0.6538514177166366
16	0.0783201911962349
17	0.6536121255491587
18	0.770598241967153
19	0.7220844243125066
20	0.8649226389064387
21	0.378358640772105
22	0.5905683023617838
23	0.44774427793458316
24	0.4586912622679985
25	0.7646917155162313
26	0.6355787464422465
27	0.7037927430128459
28	0.36111615564366173
29	0.1284426840273375
30	0.326955899468766
31	0.17101326199024358
32	0.8979575907485445
33	0.4006295829285128
34	0.22508732023132783
35	0.6210212869948541
36	0.8563436506163837
37	0.5372210512000288
38	0.8569584134300103
39	0.757211505929037
40	0.052254058806513126
41	0.44064296696944893
42	0.21121893563157745
43	0.32413769928476255
44	0.8917489060196105
45	0.18254377142216638
46	0.681648162090675
47	0.15447906722764582
48	0.13659188909357223
49	0.3799050454399999
50	0.672299804124116
51	0.17045252230032903
52	0.26510131944571347
53	0.6598554971926763
54	0.7864383307948198
55	0.9954565419999879
56	0.2900655884560501
57	0.240086505637373
58	0.6289165821515572
59	0.48881878614992746
60	0.4786950360950475
61	0.628156752183149
62	0.6113203466871431
63	0.27751026975162973
64	0.42397666027707526
65	0.539872680887406
66	0.3780064808681227
67	0.40629747166635377
68	0.2679919865559808
69	0.3415995738500355
70	0.747528737681273
71	0.07924725321302384
72	0.1717718767502856
73	0.10299239014963346
74	0.6860652109198079
75	0.7089777843829109
76	0.5470797458329305
77	0.9971672626306437
78	0.9253939137992102
79	0.20862579355193778
80	0.4969063606372598
81	0.8105281342742967
82	0.10273502877647112
83	0.11630704733425212
84	0.4421580198994294
85	0.14225175912079513
86	0.585306157587744
87	0.44087211253598235
88	0.40335042356425743
89	0.24090713997320257
90	0.4005254289970738
91	0.2948291416996921
92	0.18256608048826095
93	0.35403700586285114
94	0.5985046493355624
95	0.9232424600455166
96	0.31160329818840604
97	0.32385102027059376
98	0.8026156479938596
99	0.004332708290986087
100	0.8850947033033532
101	0.1573445244272096
102	0.46283786620388356
103	0.3753479462324977
104	0.24989289179329777
105	0.6638435248701005
106	0.8873213991023945
107	0.7082950494201553
108	0.26749510535227417
109	0.10517415486937709
110	0.49429318246409415
111	0.29551353872845554
112	0.12676262636872104
113	0.03489785824534175
114	0.07916309273899313
115	0.3074449836035372
116	0.8637326277303835
117	0.1316556185897998
118	0.19555187217167647
119	0.8810564838788736
120	0.9859126065258453
121	0.23444919502415462
122	0.12570716219553557
123	0.47403118125936017
124	0.22239000643120865
125	0.8006734154319288
126	0.8456846071405909
127	0.3532372834303764
128	0.6580932686752686
129	0.25495791971283144
130	0.404651728870874
131	0.7453186568613622
132	0.07429616879591916
133	0.1745104434982907
134	0.7591628757038079
135	0.22903136904065124
136	0.4678838818486518
137	0.27133717829029436
138	0.7875585450814558
139	0.21221749799107648
140	0.16411104093195827
141	0.20172048539704135
142	0.5464244453622858
143	0.4380828699778746
144	0.2692836412110753
145	0.7117937920536239
146	0.8253370500277553
147	0.38203829646359955
148	0.11528713073036712
149	0.02568548087989675
150	0.5001913688646435
151	0.6160819274117804
152	0.5957622317611626
153	0.13468019058861935
154	0.04381253124643103
155	0.8488719860426404
156	0.7322528081595121
157	0.16564060561012794
158	0.115464735424615
159	0.3471157884129208
160	0.9676995857392906
161	0.3158160776574117
162	0.264656240707029
163	0.30045662952331087
164	0.40611644687159665
165	0.9664124515365147
166	0.565574899695183
